technical_score,communication_score,confidence_score,aptitude_score,projects_count,internships_count,certifications_count,coding_platform_score,mock_interview_score,resume_score,linkedin_score,follows_count,skill_gap
8.176229731996173,8.140549956349263,8.40682440615023,8.328727742239744,7.16271758511513,3.1913094437079454,2.443421215926224,9.693742892845508,7.9506637873659,7.105041592729058,8.844899695616657,10.0,none
4.249074844127212,6.914240398726822,6.077034239752123,4.118397017321824,4.705226742259164,1.823943039181688,1.5532159713770906,4.725817987146085,3.8233024508551834,5.4471921366330145,6.393039767761183,10.0,none
7.9890219927384925,5.970457872811766,6.5756827576140156,6.272687203900818,7.223796288541697,2.854320319856819,4.130218639657192,7.655973396167501,6.205689236850085,6.199805747898363,6.626591350938569,1.9631867120590383,none
4.9216038469672485,3.4386712070883614,4.391595000609984,2.8496389150455834,4.681399367186275,2.1924943728226105,2.7949701823427873,5.5855191910741375,2.9925295220038635,3.3706187802500147,3.5723155847398247,10.0,communication
10.0,9.530420246829781,9.982806873111835,9.487224758019206,8.60538719158262,3.6109453960473035,4.639443259846026,10.0,10.0,8.64724693548909,9.773381396088398,10.0,none
7.654819238326354,5.7021917062863405,5.806338743280804,5.119172690274674,7.223557115309708,3.162856165671915,2.167342559791141,7.097398642132232,6.528211401559841,6.6209627944121845,5.7198204789900675,10.0,none
2.797025942364054,2.893845946911594,2.3902594332494913,2.517558883114451,4.272007699967268,0.5732595796035326,0.6187816580447154,3.057665006975081,2.0807519561045096,2.0076019356796992,1.4809223294624407,10.0,technical
8.199142617759517,8.444312645219531,7.852472242913282,7.09878526905397,7.729299618116162,3.737590027346891,3.8337259581300476,7.993996913980255,8.143759893971612,7.964869281619622,7.889328239839791,10.0,none
7.849271456524455,6.473795163150659,5.908327717979023,6.66708058763724,7.126012422399865,3.006432514167619,2.2511714841188186,7.6690308587570595,5.3997535385478885,5.526475007144139,6.402924958987152,3.1707708102626357,none
5.329795401275671,4.690610534603415,3.711054475232838,3.3422038272955743,6.806392910170423,1.8957166969324422,1.5410375470255326,6.003183725937955,3.95047986691624,4.318180460384329,3.035482423310025,10.0,confidence
10.0,10.0,9.676667738779265,10.0,8.81676725617805,3.0192914143164877,6.0262151431333635,9.932614535999987,9.280131012865763,7.744437441548353,9.845465739839442,10.0,none
4.9029228010572945,5.441743667319146,5.948573797158287,4.757190945115163,5.535518678926087,1.009569735754459,1.8454183021221575,3.9859681430076597,3.993247610477149,4.774774937533336,5.94350048619317,10.0,none
6.904721738148772,7.5848043302850465,7.653321444858492,6.361736188770197,6.532123613040756,2.957198146685709,2.0238779711722863,7.979024270391526,7.349161551443969,7.339460368526279,8.269765559705512,10.0,none
3.3753217085105547,1.0226374418737234,2.612104786567701,2.3512536131772226,4.275944005421896,0.5544415141842307,1.4262550458897043,2.5282670999049888,1.529599368310056,2.176188421040367,2.338510586101126,10.0,technical
8.368228717072148,7.859307409515817,7.305401184443951,7.909916503771162,8.485852731491802,2.783823221605278,2.59773256206681,8.991194014306458,7.492886710240032,7.313926016099285,7.466323454573115,10.0,none
3.8057473314811685,3.4632372233339526,4.098551237905923,4.3075486591958585,5.3892175861352225,3.288993021129159,1.5642827144408717,4.296393979500057,3.6248330595196596,4.832817289286744,3.877572149469643,0.7226017585118929,technical
7.386288389820732,6.465254126731809,5.730871812762211,6.905581817741428,7.3433083721236825,2.8173388309607,3.6720872707851915,7.474659857993913,6.402722545871115,5.9291868839837205,5.624840270857878,10.0,none
10.0,9.615733946890343,10.0,10.0,8.716996130736769,4.230870718476311,5.797837770214143,10.0,9.676810261200346,7.900924349757254,10.0,10.0,none
5.286343124650774,6.137912342413983,6.171096160962617,4.530007769351914,6.579349298948861,2.5695735527620096,2.3681432625277155,6.100713324369712,5.633966941521765,4.628025951219685,6.140404459470614,10.0,none
1.6219995749055842,1.6372862563331831,2.727259492596607,1.1035782719264595,3.540457770517943,0.5744471537479603,1.2482959252008714,0.7901203859091409,1.8523244891257116,2.048217674843441,2.4955772968332193,10.0,technical
8.016342335168579,7.788631113338361,7.340308254028027,9.362397262781736,7.079273745560993,3.822681937453993,3.3544387959527118,8.326558842956311,7.4146042292889325,6.80914763538819,6.82825392229187,10.0,none
4.656957213267401,3.5645611356091456,3.74221711944915,4.2691118112476,5.493150627478672,2.363647278317476,2.1270668711650336,4.647479345428465,3.4786166857008602,5.058182499034926,3.0555355062344294,10.0,communication
7.7247255129083205,5.804133603315102,6.492749102948435,6.870519657818528,7.502642990623145,3.0635938887068006,3.1127250645860096,6.230062665834095,6.762428252882149,5.792126813625411,5.96881716318371,10.0,none
5.427437278847622,4.172790298613932,4.232524808988502,3.9521286760295333,5.707665070982564,2.0060918626140736,2.5871733126837446,6.027356858063271,3.7753406873128648,4.342497249633451,5.321264388168315,10.0,none
7.265269075036226,5.819152217965206,6.623327263615846,6.694485230983114,7.4059062383777015,3.7516880717444065,2.4890252864522466,7.063674147412004,6.322404726682466,6.256387759075104,6.008310635965934,10.0,none
2.6328237230124327,2.155340224447549,1.6710948114181272,2.3270829758801312,2.742899374952982,0.28614140460849713,1.5797524266498502,3.0404978474153785,1.8105537488869279,2.4987369044839056,2.109754041390105,10.0,technical
10.0,9.871234305008016,9.562014303135431,10.0,9.179069068402038,3.632536104844538,5.190556097177884,10.0,10.0,8.67827237867975,10.0,10.0,none
6.3077491408673705,5.748541748764647,5.89928187284439,5.368781082197377,6.695428012603296,2.373918059836352,2.437550854516574,5.81778060032746,6.309284369456249,5.22324832425552,6.306105580073496,10.0,none
0.21667014410251761,0.28867961849888013,0.0,0.0,1.1071960391666396,0.0,0.1834805031935134,0.0,0.0,1.0001655836538206,0.0,10.0,technical
9.025895756115228,8.500551866602832,7.151372630262687,8.784799202987713,7.646212840201667,3.7034904081702855,4.0383618981517015,9.098820932316396,7.917693375371317,7.621724937717303,7.769516109006164,10.0,none
4.150579126182405,3.531777983982776,4.035508002703795,4.406617967846567,4.300794538288988,1.9363394808504553,2.193584278858741,3.977128051592437,4.4709743482163,5.502646256086716,3.8388355550346547,10.0,communication
6.723176464691928,6.276119110649615,6.606584898161777,7.3811343745165585,6.473902172692308,2.641147130731573,2.726560375438444,7.90704873675568,6.0073918591080835,6.0830044868753435,5.9309888322438855,10.0,none
5.529524502824163,4.200189261498097,3.6892056841103855,3.5292069979747915,6.090827880668804,2.0651579849328727,1.7126676872360238,6.215837039229981,4.2425409525009945,4.470608570711683,3.92223372346519,10.0,confidence
1.723694710965311,2.6044094871881285,2.415917151010995,1.988162783726865,1.5939185077883515,0.7732938557822779,1.595576376894091,2.1666579400118042,1.4147592005654228,2.4535139505277828,1.548210511311207,10.0,technical
9.698696787446774,9.272254211738415,9.985205192884141,8.439929249701413,9.537930323834836,4.053913404391873,4.4247683717947925,10.0,10.0,9.182761648920518,8.93773458290244,10.0,none
7.118688864987493,5.100266003700153,4.952280610302743,4.980712943425005,5.869010734582542,3.187769642731827,2.60945730807403,6.4206240768245095,5.847638493488597,4.793933129247671,6.178420319942673,10.0,none
4.701399838032932,3.8777498099149246,4.396845731550283,3.1404091408191928,5.665198713338951,1.493034849443183,1.8267495038392283,4.464249718893658,3.4605050897818486,3.7822071403657636,3.80318017400479,1.0782800951548637,communication
9.659208425296482,7.524968251647766,8.275690309294943,8.495715150967666,8.073727776919714,3.863551896521584,3.5147633576662525,8.412798976980131,8.259555812643178,7.157166979457218,7.92113705881093,10.0,none
7.45602523087932,5.4113127224994635,5.5309967249226855,4.907043119267674,6.929539146764534,3.042580815288938,2.761920257441482,7.829603248013338,5.8352307079148265,5.707628339263939,6.187836263858021,10.0,none
2.4550144644220286,1.8241553599589273,1.7709764837413686,2.7695859498763253,3.36703085852054,1.1776223672087638,0.8754026637251026,2.54218204402411,2.100216084424609,2.04976419651641,1.4785762957025408,10.0,technical
6.4469400852280385,7.057106494601335,8.417067418443736,6.891365755872025,6.727912051935219,3.5620947112300883,3.2484251913363327,6.681150982472125,8.420241110462545,7.127223355286743,7.727594543743944,10.0,none
10.0,9.919957503353066,10.0,9.09034244718657,9.541248152119586,4.043683687593686,4.8522339912526835,9.34544692622962,10.0,9.750091337110373,10.0,10.0,none
7.194535167655243,6.150452909352396,5.778293220725326,4.798026305288178,6.605982004738413,2.9077588595316834,2.952777081075935,6.052152443644882,5.961770624359985,4.335853079774469,5.608089129790599,10.0,none
2.1683124957635265,2.8077277829888363,2.1299097215628566,1.7689960152153732,2.1351142173396607,0.7689790843014657,1.0068579722553326,1.3685740304366285,2.7271280170183414,1.2743463323076516,1.2996004440558395,10.0,technical
7.675237664035568,7.820467049398592,7.754119523154271,8.130800337675174,7.717372608341726,2.630379216799471,2.142229598777698,8.511842205531025,8.280328403411241,6.831817785729963,8.009660963298305,10.0,none
5.564222905393593,3.4598074092021145,3.9585290717193136,3.5976447515822203,5.814099751331816,1.3751686345488072,2.539452272430361,5.6951348429052695,3.3552915763766777,4.175718785809903,4.132763678687248,10.0,communication
7.541815920568485,6.764000033418685,5.512307933503425,6.686264597409415,7.159096794044435,3.6985819131245714,3.0096669596177095,6.402972850973074,6.037858255765412,5.324987492922518,5.676656460932795,10.0,none
9.688135628524135,9.880242253732172,10.0,9.690394871379867,8.425802628674775,4.165483383420772,5.328083718152426,9.169279021430768,9.502424439980272,8.310963210990487,9.631362777943638,10.0,none
4.498248264173032,2.8182976433131506,3.8192409812999353,4.21197252653659,4.537644094834537,1.3595143392278026,2.41426741729342,3.6451304587838025,4.589410221239508,3.009318886991095,4.077582581837242,10.0,communication
1.9602153163279903,0.7570305220572995,1.681146519797467,0.0,3.7910407450289374,0.3828091192434637,1.5558465219193633,1.2024629275835763,2.3103658173871877,2.2642343307249586,1.501332362259902,10.0,technical
8.913417062437997,7.852243597449501,8.287771178926981,8.059700816622106,8.288821143950067,2.7494583530956374,2.742316875392972,7.9767247451911745,8.1337637290151,8.115422080434596,8.122749272999688,10.0,none
4.060416688405655,5.482754384383222,6.971786847671468,4.466461507598725,5.310112721085676,1.5939277433457744,1.6209069998691135,4.830986042386969,4.177022212531547,5.912688616783886,6.255001130339525,10.0,none
6.987833096753793,5.444052208388447,6.784446270464563,6.957396070876733,7.133785232665461,3.6778686590388707,2.600528864206144,7.370980773417479,6.102130290670831,5.4480371666434015,5.846439664298999,10.0,none
2.6087111282966786,4.285988023178154,3.2816093587047863,3.558910828324705,3.9425897479184213,0.9925819398948272,2.535310978945388,3.413059565337181,2.6983227050053635,2.685746083894353,3.4874136971797927,10.0,technical
10.0,9.920951775792036,10.0,8.757692042782923,9.78172750961393,4.148957114925246,5.424256478560709,9.574940376767325,9.470162711207164,8.951116001655766,10.0,10.0,none
6.809046635170485,6.007890119692272,6.1900935853354255,5.318321328305402,5.770455914196122,3.8954770419335043,2.5960231975216495,5.242047067138168,5.900180172054224,4.380036410654837,6.145896399102656,10.0,none
4.7938225311768905,3.7806837215515157,4.513736202579949,4.648934469123655,4.838285745115106,1.971977078391043,1.4032193369501207,3.402361545163592,3.820312274573901,3.9464648431844433,3.518372567501493,10.0,communication
6.883758186674823,7.630893793380573,8.841821163012606,7.498222136276176,7.3223185367883294,3.1454220464253733,3.0765182475852266,7.838460900027227,7.824071678901416,8.19027479292745,8.267613699375522,10.0,none
5.1258939783453545,6.436635258711934,5.896571399991668,4.0318422304331785,6.478323241369658,2.0234822401874824,1.5177971463850155,6.155653359725507,4.1618714326922435,6.628052213461094,5.95595632778267,10.0,none
1.6914708085861543,2.1554114251965815,2.0327910656837127,1.5793522105856277,3.434333259308333,1.7419912899030074,1.4911770835360698,0.3070426732372402,1.9159905647156916,1.5582259091491188,1.6612702397366461,10.0,technical
7.277951014670424,8.568478719185887,9.12974230112198,7.105702288737538,7.887504971953755,2.9027459401864064,3.9351130231196096,7.404217768775689,7.364446334949569,5.963911755034877,8.274699856520323,10.0,none
9.99300274127278,10.0,9.647591855116362,9.873838247494822,9.492745935079023,3.8801781983503063,5.268947784778007,10.0,10.0,8.880798783339504,10.0,10.0,none
6.28741715819881,3.568639856586921,4.057647670137917,3.044293083543518,6.279217799347055,2.24128952257964,0.6586141474324809,5.417946774686753,4.498939323587753,3.0762862068238874,3.891099095031721,10.0,communication
2.8865144457997878,1.675320233780973,2.2535101667065605,0.5732593116562124,4.2188212100304945,0.8500232564928811,1.0203090773887957,3.835234391399621,2.4642461588789626,1.6545587882586894,2.5649057167715386,10.0,technical
7.793316193774985,7.915830765319101,7.401926090707919,8.872663744507108,7.2273888478390305,3.4128566272983134,2.4605772220129283,8.352241871147173,8.263638385176762,8.101455865331408,8.361993255058785,10.0,none
5.354673035335542,5.6615782008034445,5.609724288254567,5.537489033968848,4.081966962860472,1.6023671339133063,1.172052287222558,3.775985343663482,3.8117609349680857,4.3963235860145815,5.2978248937768955,10.0,none
6.720236828426373,8.550599381134539,7.892992120553957,8.144364535276036,7.127448432488389,3.9227091444109345,2.96278895550568,7.157372158944905,5.909306261937129,6.301735222126821,7.959335911251576,10.0,none
10.0,9.564242117490256,10.0,9.894399799859137,9.142012157947017,4.144069381827919,5.521654588929184,10.0,8.705059840042368,8.201251948740577,8.829074701951981,10.0,none
5.504930711168533,3.8631377699317593,4.1532384282955395,4.338264799528731,6.005960535161034,1.9196941626161574,2.3916435580615087,5.965587855607553,4.431209050724087,3.8294838004745513,4.277801952627425,10.0,communication
1.9186093497910048,1.9463913095317489,1.7768978985653545,2.105619223104537,3.664606930010843,0.8460047185550348,1.1421021443627544,0.5527645099563444,1.890826877101379,1.7569025824030575,2.123129840761202,10.0,technical
7.841067711841215,7.789832142347567,8.544767510350288,7.811882740861423,8.854200443862965,2.798100545535936,3.148650508426715,8.482115147683011,7.623208429673658,7.958247405039445,8.285294728510591,10.0,none
4.24708521960943,5.554842355128013,6.346330745236296,4.33933220244834,5.371300500731513,1.6870584493443435,1.2574875115601398,4.2986682395674105,5.013039336649444,4.301382161536936,6.165206686439092,10.0,none
7.738406329921198,5.679542138306992,6.251139207378678,5.089347575149726,7.000920846644678,2.911364773621672,3.5053876974687084,6.9557407592081875,5.553813368033281,5.182433235538067,6.532501960376018,10.0,none
6.38442100106417,4.189867294985075,4.123257996088276,3.725591194591483,6.572637967231442,2.608125584546379,2.265281412925654,5.438141597009704,4.340179030961852,3.3777688788404205,4.64531283751496,10.0,none
10.0,9.581163523169188,10.0,9.12254898200659,8.628731359545819,4.119072515327083,5.339717637908155,9.319005674628901,10.0,8.524102458701172,10.0,10.0,none
6.6545548131991055,6.111804645994261,5.84578262514117,5.733263679283973,6.296012782150367,2.6778488703183325,2.1779320202579195,7.331680506205971,6.685101956483805,6.192248441643512,6.11878528635307,10.0,none
2.7979848923847555,1.575759737556641,1.3844426615478054,2.8305350026586993,3.337185589647517,0.880759002798792,2.0342082837125153,2.7302327641827606,1.7062426086739833,2.683150015091861,2.0479973261115587,10.0,technical
8.203795136186725,7.942717531649638,8.229614073213773,7.562233451840364,8.013546185052917,3.421418055216957,4.626513648319863,8.121519377883509,8.270897147201612,8.251289839509285,8.512007144052246,10.0,none
7.133560469563511,5.944389708455516,5.839025374076954,6.9791312099855,7.3579652682938645,2.3376838976497174,2.9269185717413704,7.2667904926177975,5.63408576996868,6.4362516324920565,5.4502217443195615,10.0,none
4.972974488639821,4.121547410258301,3.8994604283082688,3.737230289788734,5.942152510389409,2.314002344073355,1.5406548727981804,6.089153447772157,3.630324177312847,3.9370926915877975,4.119411947723966,10.0,confidence
9.490189287583611,9.732960991111444,10.0,9.841097256564133,9.027809196758989,4.421094166522988,4.995703111572494,9.623737937574717,9.134095299173303,9.072414323805077,10.0,10.0,none
4.215337927911445,7.330239858155985,5.962056366011837,4.5467787927104455,5.562413777942512,2.0173510812020092,1.913123941333671,4.249649368913242,4.090548601503764,4.523656507336834,5.2164010999749735,10.0,none
7.263055475955016,8.23914715731645,7.415612634462215,5.859784418422297,7.416723325016072,3.2065623684541427,3.1011535782133306,7.465660361633325,7.576596552257727,6.294034381043479,7.65086078820656,10.0,none
2.7368424590240856,2.157455195233086,1.7076079224317122,2.223908891033556,4.469743339959143,1.2446414348862516,0.5492426639843193,3.127747118687122,1.1787189155172777,1.9370681164072359,1.4954258741457649,10.0,technical
7.506215702828038,7.931818861983018,8.141047912684682,7.995749620441531,7.270748307151797,2.732110875739009,1.969506454743916,9.027946138894592,8.494233946875587,7.971433298635926,8.396013301399204,6.9503395684057745,none
5.51121154891404,4.0821642439167825,4.1611713553344165,3.8495825609986127,5.435931178475448,2.4972779020559974,1.6278041350393329,4.597922881737604,4.903647695494934,5.025791234667871,3.6948077673195634,10.0,none
7.392678342610915,5.677315390004363,6.203377883573311,7.030603217760004,6.760471091840852,3.0025810585947648,2.2624035701265868,7.125727903908667,6.327542993089353,6.369087068621493,7.115643721079108,10.0,none
9.947519733020455,9.443950671015207,8.890670680330192,10.0,10.0,4.39603615510755,5.369038182112185,9.579649857138488,10.0,7.905190752630571,10.0,10.0,none
4.184448342801971,5.5370016682118095,6.359271938456764,5.444187585608709,5.983392987692822,2.2337509983310397,1.5847533402236693,5.527612339504672,5.852518814849729,5.712087652572642,5.073940712931735,10.0,none
2.822366278790506,2.1724407668531045,0.856422152109894,1.263148474191055,3.2832918179145114,1.3456749658453089,0.8945098663589048,1.760070910379554,2.00810789578236,1.3066452632178103,1.6521094678733177,1.411406741289729,technical
7.942611470973756,7.491355838884665,7.7036170461026625,8.087708021969116,8.601637634745668,2.413862424050429,3.142694718370278,8.495191097023184,7.213745101508701,6.913391171066256,8.364401765217371,10.0,none
4.324165976224727,4.218229561324949,3.506309965086583,4.750251122812321,5.122577245794343,2.2583576327893833,1.8474312138195514,5.195408674924697,2.576862595453578,5.981227687990591,4.034928624294326,6.866460027482798,confidence
7.282974613783845,5.399314993562513,5.416185225260998,5.437538701579351,7.628418908281665,2.546925333913525,4.19030868660545,7.212761559249837,5.963926365018871,6.507609114709386,6.262542981906377,10.0,none
3.0773675982057975,3.827075673143459,3.7440484305807353,1.8902304059927388,4.225830019415264,1.999192576859773,0.6700396750229825,2.4864258407183764,0.9824002779503711,1.9489471859604102,3.890415450978475,10.0,technical
9.753970094874694,10.0,10.0,9.647444330559315,9.156691230731349,3.2983750352224304,3.70651334415405,9.856753390943194,9.951035430512436,9.92277503818306,9.90725208074711,10.0,none
7.385538699111397,5.35332424658444,5.92834408456111,5.135142172622856,6.380649789792672,2.9170417248195375,3.3177062460615425,6.649014860703341,5.504162690787859,6.470869545722124,5.97206105107746,10.0,none
2.8473486235019196,2.464718241642246,1.6028287191382742,2.510500127751413,4.21938434752969,0.7918040270883757,0.6574173421916779,1.9401545437147423,2.6049707558912267,2.5525613676951497,2.32357819459301,10.0,technical
7.7755164046702605,7.21022576242006,8.205570363939337,8.44278269375267,7.859562166965095,4.225054787299298,4.758907498589941,8.42311378004779,7.3635268471506485,7.171793886887843,7.4618464653686365,10.0,none
7.428942306704856,5.974574007803783,6.2254447218056965,6.231026379789419,7.8004083004852305,2.852495467811737,3.1518339059402516,7.38104187040607,6.184710315516208,6.037122801819205,6.231188327749612,10.0,none
5.893495594582191,4.316410436132816,3.48807934788467,3.4315282035751995,5.373226450328317,1.5575773834079119,2.9904751588779956,5.26664672794265,4.085073062800025,3.3338751206506236,3.681417916514433,10.0,confidence
9.352624837777757,10.0,10.0,8.748348138569721,8.696518655624688,4.905106400181858,4.151395167845457,10.0,8.668221284543506,9.304111394139795,10.0,10.0,none
4.914560015439527,6.058482374393735,6.196680340699449,4.646993739662069,4.460554967020202,1.3233637034417547,1.1782893854305918,4.534078325552813,5.0596987809186755,5.227597185649761,6.597221338034022,10.0,none
7.408393676916603,7.8924555319893885,7.741101107613121,7.0073012135818535,6.8598998850991695,3.6791842434181627,2.980204888104972,7.2326423640873205,8.43367839535292,7.5633318608372315,8.482021865818536,10.0,none
2.9118603376752668,3.3005955019319018,0.16093125093335825,2.0241967844433337,4.391362286539117,1.0103333551417857,1.101398487700415,3.3453715620049063,2.0706464839620105,2.254833771957824,1.6284272522683527,10.0,technical
7.910900310898151,7.5288153477439295,8.950636210198386,7.79115443426163,7.472658393616321,2.440289381886191,2.8950244620090264,7.775241288092934,8.662237605900273,7.494931345403544,7.910219462388647,10.0,none
4.25735132105297,3.743187017664434,4.481608693744506,4.17910885812364,4.168646248977571,1.6906390374139577,1.321276962442553,3.8752526558799065,3.9783432688138105,3.806869476726003,3.677621835183467,10.0,communication
7.384768425825769,5.798308708225715,6.349565368417476,7.727525022206225,6.575438743964117,2.7418728164478368,2.9458916499818137,7.042970141059249,5.716422962921715,4.5111161539976345,5.955521304430727,10.0,none
9.790195039205742,10.0,9.64486795084719,10.0,7.856535985663817,4.049699555505242,4.802502337538807,9.450459756311062,9.97384403915307,8.55950829757739,10.0,10.0,none
6.055974220489589,5.85827034791244,6.8472841169627126,5.1929351315101036,6.359349886390152,1.5305785483362966,1.794056017618258,6.291405177007261,5.854904350076282,5.141149241465475,5.428920551509343,10.0,none
2.6499278008938645,2.2998974603896105,0.8882712279673883,0.41620046643888176,2.6646203683347953,0.8727644595024375,0.7147630390251505,1.4302719032860756,1.4951565653505732,0.8461828231470171,1.3817666802124038,10.0,technical
8.048808852750879,8.416013961067389,7.670206360469749,7.99334187463153,7.72301396980395,2.913895822582758,3.597128726261746,8.990419489824841,8.082281791589836,7.2219407886411355,7.973910485201406,10.0,none
4.759075693935914,4.016320761520486,4.373486797853427,4.656830566162205,5.078061196892513,1.5218855124083268,1.5970072588033573,3.79032426518051,3.582855826113839,5.607722716474883,3.8577107099817356,10.0,none
7.24784840536209,5.68747118665179,5.7419963309255735,6.449993222665645,7.286474398176911,3.170022376496868,3.0603513551479913,7.475294352658661,6.525174197193004,6.051329712384173,6.789933649741777,10.0,none
2.5337389429777244,4.172457394674117,4.195224402055848,2.2298324594445567,3.9318563438881795,0.8024840144887077,0.85979404050325,3.279260672926765,1.1053978922106729,2.3256341544615724,3.7429310920978134,10.0,technical
9.918092665237566,10.0,10.0,8.898191360874405,9.144970109110565,4.085290772419762,3.625384423519917,9.855065199201032,9.413647194112638,9.481637079934607,10.0,10.0,none
7.4576915312681455,6.111603620391031,6.343702311760879,4.490011613768537,7.469340368323163,4.071694681142298,2.5794047562642417,7.015708494836619,6.426108604654056,5.762565334334152,6.399378562881115,10.0,none
2.768930866920952,2.380206929872007,2.5173527329212484,2.2340031248344223,4.021818693584288,0.8131016061594685,1.4179906909328968,2.8417739599211185,1.9655723126118203,2.4823947426433643,2.033952970956391,10.0,technical
9.794338583334872,8.517260042476464,7.724839231529158,7.339613972748478,8.377105502395763,4.995558331592555,4.201690163709869,8.622000086968615,7.261464202272941,7.8422480222112725,7.914071097359448,10.0,none
7.640577299193511,6.26798415921278,5.186489172936234,5.853234257632375,7.16126678943129,2.9400516602070272,2.6429627413345234,6.75683347207832,4.953098587326485,7.037980924793439,6.171041401088739,8.943895346408093,none
5.2085206308480565,3.4937785805527097,4.18337976891115,3.585556916235925,6.297016168202347,2.718050762470715,1.7253904144200298,6.434177421643647,5.037543765359054,3.836243992522275,4.980121732265779,10.0,communication
10.0,9.09076260050686,10.0,9.501190319800315,9.451016517577516,3.8496600195645367,4.039615069686945,9.694408404773817,9.350570159804853,9.827888660937361,9.993876065493453,10.0,none
4.06271122272165,5.6912943742348565,5.918891684571139,4.912996217951578,5.762553336557801,0.8586227811102294,2.5493499079965076,3.830130059650009,4.205220163064112,4.596230800292536,5.898828991695795,10.0,none
7.587373474851224,7.7589875813242735,8.19322047465333,5.888962210950488,6.86657176481041,2.416278630411353,2.803080762072281,7.434268961554931,8.221137710635094,6.313401665902371,8.10488391424081,10.0,none
2.604312178088136,3.6164600926914803,7.393761566395794,1.8922533355936437,3.492882700607787,0.029040289185596688,0.9823343556354388,0.0,0.2635793574410907,0.9209310778720792,5.494566960650526,10.0,technical
4.263412334619668,4.990024215905448,9.781378236668909,2.603363733364092,4.38857162569773,1.78353474616643,0.0,3.2574114230120528,0.37838804857676334,0.2764924950518554,4.989030530120965,10.0,none
3.8329386857621843,9.443776961633256,9.519896974640174,1.2041894098991466,3.646005296214804,0.7579577376593309,2.0700330589217084,2.0583332793262827,0.3330476888864192,1.5313768056124026,3.3230141030943883,10.0,technical
4.344739644011073,5.065648034322289,9.240036416240088,1.8222179261741547,4.039413244086619,0.0,0.02680256483172161,0.0,0.0,2.1670648220826085,5.478064580122196,10.0,none
3.6124895558134478,6.2895074051315305,7.901470968412321,0.0,4.479212246315823,0.7200643328920249,1.786322382178485,2.341692765446041,0.2358453417165455,0.8828804734454049,5.298163620569777,10.0,technical
5.390665387397092,7.7084609548421605,9.541102851965196,2.1799071522303954,3.658227257188716,0.0,2.4514852788990824,2.369152366799925,0.0,0.49750012352476053,5.015385968114291,10.0,none
3.389100355840296,7.990235869874667,7.245584257521736,0.0,2.9789375618318203,1.1591149371129004,2.8620793183258755,2.1958363317129233,0.0,0.4892486011204343,4.911571323825249,10.0,technical
1.8744266269461498,3.2025080453569195,7.958696149219488,2.0440271524750186,2.9605445712381484,0.0,1.0999231488559962,3.207696453064296,0.5357388069853416,0.6478046059287136,4.259325656949789,10.0,technical
3.6669832284201895,6.952143806085405,6.077617281923176,2.869473360582311,4.647918278243395,0.44786161463312546,1.978673702214813,2.12015829084096,0.0,2.2446968719487,7.048416011369306,10.0,technical
3.544148685539141,10.0,9.356024365145633,2.3506489970333266,4.5268473765425075,0.1475982786734652,0.6229321389176845,1.3794912632728766,0.0,1.4764579481226645,5.445614030181223,10.0,technical
3.1868495720174197,10.0,10.0,1.0731699372481394,3.914647091581051,0.0,1.187768497003431,0.37431762425358917,0.0,0.589266461262887,5.768911932034878,10.0,technical
3.3617692424084535,6.789131859103438,8.608593818821712,1.4763962081652102,5.327253544046705,0.9126569117078692,1.792565047997572,4.317827912229069,0.0,1.3347047450719878,1.428840388764574,10.0,technical
3.2050841604955007,4.467009631633745,10.0,1.6062020472442786,4.845934820303554,0.4579800008349779,1.3906652843513436,0.0,0.0,1.878812604451638,7.608048735463628,10.0,technical
3.3932132823229657,7.736437073952082,9.386362176183592,0.42773238893174215,3.152334642621099,1.588861580858129,0.0,3.9477577034762823,0.0,2.009985084818089,1.5461381970873287,10.0,technical
3.5308743499456847,3.169956440630427,10.0,2.721160859175315,2.939580927381074,0.0,0.1308970931100411,0.0,0.0,1.26922971181271,6.997258848007163,10.0,technical
2.763573310465048,3.092531012939354,9.018493414326112,0.47857665185785925,1.959506334863626,0.0,0.9631383021015352,1.9687106605235378,0.0,0.4962191161901089,1.10659100228268,10.0,technical
3.61646376464344,9.420260236746493,10.0,0.7302913204347188,2.3017067712611796,0.3940164013576754,2.1730614927947682,0.0,0.0,0.43836736955863914,4.649643590804371,10.0,technical
4.296665601595822,9.786933958522546,10.0,0.23820325667384423,3.3713330418954923,0.38267333872976245,1.9768261577462307,0.0,0.0,2.0088204945710206,5.345024095570229,10.0,none
3.1327925062914814,6.9548043084349995,7.17624366819686,2.627841593611118,4.247110162099674,0.0,1.4272993884479046,0.6623377767360108,0.07868133192501198,0.08646606963792014,5.516299413110881,10.0,technical
2.638725660686307,6.742285271049446,9.12577311340767,1.0365938224220836,4.742909897575059,2.1010307809206235,1.0135331622794086,2.7776004447589795,0.0,1.7569967691271249,6.644378878065542,10.0,technical
3.952069068795783,5.649634577151013,6.661719127891006,2.029532663837756,2.3523280395911343,0.9031585209576438,0.0,0.171592288657695,0.0,1.382755197638131,9.202230609654771,10.0,technical
3.0972513311300665,4.712444403619019,6.684032565800821,0.9208445625042436,4.4470534233917,0.6622842212788003,1.1917563127521162,2.6375771447976244,0.0,3.219251940767984,4.264200082576667,10.0,technical
3.616928340628647,7.123284022064141,7.307257769122298,1.4777113889565634,2.9143824781756273,1.3612476418156167,0.0,3.1395328150387507,0.2312436377614011,0.8278669487894902,1.361709959057594,10.0,technical
